graph_id,num_nodes,num_edges,delta,attack_auroc,attack_f1,attack_precision,attack_recall,threshold,mode
451,31,63,0.0005,0.9886621315192743,0.86885245900215,0.8983050847305373,0.8412698412564878,0.00010457634925842285,search_grid
451,31,63,0.001,0.9874023683547494,0.86885245900215,0.8983050847305373,0.8412698412564878,0.0002091526985168457,search_grid
451,31,63,0.002,0.9881582262534643,0.86885245900215,0.8983050847305373,0.8412698412564878,0.0004182159900665283,search_grid
451,31,63,0.005,0.9841269841269841,0.86885245900215,0.8983050847305373,0.8412698412564878,0.0010455846786499023,search_grid
451,31,63,0.01,0.9856386999244142,0.86885245900215,0.8983050847305373,0.8412698412564878,0.0020911991596221924,search_grid
451,31,63,0.02,0.9790879314688838,0.86885245900215,0.8983050847305373,0.8412698412564878,0.004182338714599609,search_grid
451,31,63,0.05,0.9836230788611741,0.86885245900215,0.8983050847305373,0.8412698412564878,0.010454833507537842,search_grid
451,31,63,0.1,0.9926933736457545,0.86885245900215,0.8983050847305373,0.8412698412564878,0.020902276039123535,search_grid
452,29,55,0.01,0.9014876033057851,0.684563758380073,0.5425531914835898,0.9272727272558678,1.2724936823360622e-05,baseline_fixed_delta
452,29,55,0.0001,0.8988429752066116,0.684563758380073,0.5425531914835898,0.9272727272558678,1.2730015441775322e-07,adaptive_delta
452,29,55,0.0001,0.8988429752066116,0.684563758380073,0.5425531914835898,0.9272727272558678,1.2730015441775322e-07,search_grid
452,29,55,0.0005,0.8849586776859505,0.684563758380073,0.5425531914835898,0.9272727272558678,6.360351108014584e-07,search_grid
452,29,55,0.001,0.8948760330578513,0.684563758380073,0.5425531914835898,0.9272727272558678,1.2722885003313422e-06,search_grid
452,29,55,0.002,0.9054545454545454,0.684563758380073,0.5425531914835898,0.9272727272558678,2.5447807274758816e-06,search_grid
452,29,55,0.005,0.9107438016528926,0.684563758380073,0.5425531914835898,0.9272727272558678,6.361908162944019e-06,search_grid
452,29,55,0.01,0.8700826446280991,0.684563758380073,0.5425531914835898,0.9272727272558678,1.2724936823360622e-05,search_grid
452,29,55,0.02,0.8852892561983471,0.684563758380073,0.5425531914835898,0.9272727272558678,2.5459929020144045e-05,search_grid
452,29,55,0.05,0.9266115702479337,0.684563758380073,0.5425531914835898,0.9272727272558678,6.376240344252437e-05,search_grid
452,29,55,0.1,0.8995041322314049,0.684563758380073,0.5425531914835898,0.9272727272558678,0.00012839105329476297,search_grid
453,30,58,0.01,0.4488703923900118,0.4036697247632355,0.4313725490111496,0.3793103448210464,4.727020859718323e-05,baseline_fixed_delta
